PKNC_1,PKNC_2,PKNC_3,PKNC_4,PKNC_5,PKNC_6,PKNC_7,PKNC_8,PKNC_9,PKNC_10,PKNC_11,PKNC_12,PKNC_13,PKNC_14,PKNC_15,PKNC_16,PKNC_17,PKNC_18,PKNC_19,PKNC_20,PKNC_21
0.08015419,0.05343613,0,0.05343613,0.05343613,0.05343613,0.02671806,0,0,0.02671806,0,0.02671806,0.02671806,0.02671806,0.02671806,0.02671806,0.06552769,0.09363793,0.12288596,0.12877245,0.10825084
0.07997458,0.05331639,0,0.02665819,0.07997458,0.05331639,0.02665819,0,0,0.02665819,0,0.02665819,0.02665819,0.02665819,0.02665819,0.02665819,0.06526569,0.09504003,0.11987255,0.12984587,0.11012836
0,0.02891315,0.05782629,0.02891315,0.02891315,0.02891315,0,0.05782629,0.05782629,0.05782629,0.08673944,0,0.02891315,0,0.05782629,0,0.07049513,0.10961832,0.10977819,0.11046097,0.07921076
0,0,0.08937181,0.0297906,0.05958121,0.05958121,0.0297906,0.0297906,0.05958121,0.0297906,0.05958121,0,0,0.05958121,0,0.0297906,0.08285352,0.08897472,0.0918675,0.10254636,0.097527
0.05382292,0.02691146,0.05382292,0.02691146,0.02691146,0.05382292,0.02691146,0,0.02691146,0.02691146,0.05382292,0.02691146,0.02691146,0,0.02691146,0.02691146,0.06934032,0.10206795,0.1083608,0.11674623,0.11907841
0.06120019,0.12240037,0.03060009,0,0.03060009,0,0.03060009,0.06120019,0.06120019,0,0,0,0.03060009,0.03060009,0,0.09180028,0.07926229,0.08564723,0.104885,0.09284681,0.08655699
0.02845887,0,0.0853766,0,0.02845887,0.05691774,0,0.05691774,0.05691774,0.02845887,0.02845887,0,0,0.05691774,0,0.0853766,0.07422827,0.1113528,0.09105,0.0881132,0.12299609
0.14544986,0.02908997,0.11635989,0,0.05817994,0,0,0,0.08726992,0.05817994,0.02908997,0,0,0,0,0,0.06580049,0.10075445,0.10987167,0.10972986,0.09022403
0.05742848,0.02871424,0,0,0,0.02871424,0.02871424,0.05742848,0.02871424,0,0.02871424,0.05742848,0,0.05742848,0.05742848,0.08614272,0.06633925,0.10120526,0.11437435,0.11442446,0.08680035
0.02897654,0.02897654,0.02897654,0.02897654,0.05795308,0.02897654,0,0.02897654,0.02897654,0.02897654,0.02897654,0.02897654,0.02897654,0.02897654,0.05795308,0.05795308,0.07498104,0.11055227,0.10947324,0.09684735,0.08656839
0,0.02885877,0.02885877,0.05771755,0.02885877,0.02885877,0,0.02885877,0.05771755,0.05771755,0.11543509,0,0.02885877,0,0.05771755,0,0.07072401,0.11264525,0.10253845,0.10224569,0.09238868
0.02676097,0,0.02676097,0,0,0.02676097,0.05352193,0.02676097,0.02676097,0.02676097,0.05352193,0.05352193,0,0.05352193,0.02676097,0.0802829,0.067482,0.10162169,0.11231312,0.12585224,0.11103355
0.09081971,0.06054647,0.09081971,0.03027324,0.06054647,0,0,0,0.09081971,0.03027324,0.03027324,0,0,0,0.03027324,0.03027324,0.0760697,0.10149786,0.09195773,0.0888756,0.09668086
0.05678685,0.02839342,0,0,0,0.02839342,0.05678685,0.02839342,0.02839342,0,0.02839342,0.05678685,0,0.05678685,0.05678685,0.08518027,0.06801024,0.10367527,0.11564108,0.11587239,0.0857194
0.0272313,0,0.05446261,0.0272313,0.0272313,0.0272313,0,0.0272313,0.05446261,0.0272313,0.05446261,0.0272313,0,0.05446261,0.0272313,0.05446261,0.06559369,0.09981263,0.09923215,0.12403776,0.12116032
0.1252508,0.0313127,0.0626254,0,0,0.0313127,0,0.0626254,0.0939381,0.0313127,0.0626254,0,0,0,0.0626254,0,0.07842446,0.10180941,0.09790867,0.09315419,0.06507465
0.05235782,0,0.07853673,0,0.02617891,0,0,0.05235782,0.02617891,0.05235782,0,0,0.02617891,0.02617891,0.02617891,0.10471564,0.06949872,0.11486477,0.12452598,0.11472257,0.10516761
0.13514885,0,0.08108931,0,0.02702977,0.02702977,0,0.02702977,0.02702977,0.02702977,0.05405954,0.02702977,0.02702977,0.02702977,0,0,0.06370985,0.1168251,0.12606441,0.10743401,0.09943078
0.18846704,0,0.08077159,0,0.05384773,0,0,0,0.02692386,0.02692386,0.05384773,0.02692386,0,0.02692386,0,0,0.06383615,0.12142432,0.13123645,0.1113694,0.08750415
0.13862268,0.02772454,0.08317361,0.02772454,0.05544907,0,0,0,0.05544907,0.02772454,0.02772454,0,0,0,0.02772454,0.02772454,0.06136036,0.09911576,0.12564297,0.11875478,0.09608448
0.12037925,0.03009481,0.09028444,0.03009481,0.06018963,0,0,0,0.09028444,0.03009481,0.03009481,0,0,0,0.03009481,0.03009481,0.07319777,0.09698526,0.09211931,0.09736665,0.09862439
0,0,0.09721528,0.12962037,0.06481018,0,0,0,0.09721528,0.03240509,0.03240509,0,0.06481018,0,0.06481018,0,0.07837936,0.09837065,0.07295362,0.08247988,0.08452482
0.11476683,0.08607512,0,0.05738341,0.05738341,0,0.02869171,0.02869171,0.02869171,0,0.05738341,0,0.02869171,0.02869171,0,0,0.0561914,0.08570509,0.10489793,0.12677811,0.10997675
0.05201856,0,0.07802784,0,0.02600928,0,0,0.05201856,0.05201856,0.05201856,0,0,0,0.02600928,0.02600928,0.10403712,0.06904127,0.11329953,0.12925601,0.11445687,0.10577926
0.06070364,0.09105545,0,0.06070364,0.03035182,0.03035182,0.03035182,0.06070364,0.03035182,0.03035182,0,0,0.06070364,0.03035182,0.03035182,0,0.07745826,0.09749628,0.08621613,0.09597975,0.09651685
0.11623421,0.0581171,0.0581171,0,0,0,0.02905855,0.02905855,0.11623421,0.02905855,0.0581171,0,0,0,0.02905855,0,0.07261582,0.09323051,0.10123213,0.11191582,0.09795178
0.14624427,0.02924885,0.11699542,0,0.08774656,0,0,0,0.05849771,0.05849771,0.02924885,0,0,0,0,0,0.06880436,0.10007106,0.10581111,0.10533563,0.09349848
0.09449048,0.06299365,0,0.06299365,0.03149683,0.03149683,0.03149683,0.06299365,0.03149683,0.03149683,0,0,0.09449048,0.03149683,0,0,0.06339521,0.07594682,0.08906657,0.09845782,0.10619072
0.10478146,0,0.07858609,0.02619536,0.05239073,0,0,0,0.02619536,0.02619536,0.05239073,0.02619536,0,0.02619536,0.02619536,0.02619536,0.06441022,0.10983087,0.13208895,0.12400191,0.09815148
0.1773088,0.02955147,0.0886544,0,0.02955147,0.05910293,0,0.02955147,0.02955147,0,0,0.02955147,0.02955147,0.02955147,0,0,0.05721765,0.10353973,0.09647839,0.09375274,0.1170851
0.10387857,0,0.05193929,0.02596964,0.05193929,0,0,0,0.05193929,0.02596964,0.05193929,0.02596964,0,0.02596964,0.02596964,0.02596964,0.06177862,0.10486827,0.13043979,0.13440932,0.10105041
0.0792996,0,0.0528664,0,0.0264332,0,0,0.0528664,0.0528664,0.0528664,0,0,0,0.0264332,0.0264332,0.10573281,0.07130062,0.11366523,0.12247609,0.10680098,0.10995946
0,0.06301631,0,0.09452447,0.06301631,0.03150816,0.03150816,0.06301631,0.03150816,0.03150816,0,0,0.06301631,0.03150816,0.03150816,0.03150816,0.08043081,0.1009542,0.08336223,0.08445135,0.08365459
0.08755249,0.08755249,0,0.05836833,0.05836833,0,0.02918416,0.02918416,0.02918416,0,0.05836833,0,0.02918416,0.02918416,0.02918416,0,0.06029575,0.09448827,0.10271862,0.12010302,0.09707939
0.12427264,0.03106816,0.06213632,0,0,0.03106816,0,0.06213632,0.09320448,0.03106816,0.06213632,0,0,0,0.06213632,0,0.07731134,0.09968997,0.09478412,0.09780439,0.07118331
0.13866613,0,0.05546645,0,0.02773323,0.05546645,0,0.02773323,0.02773323,0,0.02773323,0.05546645,0.02773323,0.05546645,0,0,0.05718145,0.10891863,0.11650302,0.10597399,0.11222483
0.07607988,0.05071992,0,0,0.02535996,0.05071992,0.02535996,0.02535996,0.02535996,0.02535996,0.07607988,0.02535996,0,0,0.05071992,0,0.06735181,0.10869317,0.12369554,0.12985349,0.11392671
0.02727835,0,0,0.02727835,0.02727835,0.10911339,0.02727835,0.05455669,0,0.02727835,0.02727835,0,0,0.08183504,0.02727835,0.05455669,0.05765122,0.0938179,0.10283596,0.11880907,0.13587561
0.02973173,0.05946346,0,0.05946346,0.05946346,0,0.05946346,0.02973173,0.02973173,0.02973173,0.05946346,0.02973173,0.02973173,0.02973173,0.02973173,0,0.07231997,0.09096844,0.09726869,0.11102659,0.09324515
0.05823653,0.02911826,0.11647306,0.02911826,0.08735479,0,0.02911826,0,0.05823653,0.05823653,0.02911826,0,0,0.02911826,0,0,0.07691969,0.090163,0.09131041,0.10915231,0.10832582
0,0,0.06255917,0.09383875,0.03127958,0.03127958,0,0.03127958,0.09383875,0.06255917,0.03127958,0,0.03127958,0,0.09383875,0,0.08139829,0.10569949,0.0742093,0.08730428,0.08835613
0.02593622,0,0.02593622,0,0,0.02593622,0.02593622,0.07780866,0.02593622,0.02593622,0.02593622,0,0,0.05187244,0,0.15561732,0.06738957,0.11546278,0.11393406,0.11408416,0.12227746
0.06185726,0.06185726,0.09278589,0,0.06185726,0.03092863,0,0.03092863,0.09278589,0.03092863,0.03092863,0.03092863,0,0,0.03092863,0,0.07327531,0.09805283,0.0860291,0.0782424,0.107685
0.0544067,0.02720335,0.02720335,0,0.02720335,0.1088134,0.02720335,0.0544067,0.02720335,0,0.02720335,0,0,0.0544067,0,0.0544067,0.06478658,0.10824973,0.11280353,0.10733795,0.1171619
0.03011716,0.03011716,0.09035148,0.06023432,0.06023432,0.06023432,0,0.03011716,0.03011716,0.06023432,0,0,0.06023432,0,0.03011716,0,0.06952298,0.09354499,0.09869121,0.09905284,0.0970791
0.20804255,0.02972036,0.08916109,0,0.08916109,0,0,0,0.05944073,0.02972036,0.02972036,0,0,0,0,0,0.06724361,0.10395295,0.100985,0.10362798,0.08922393
0.13633926,0.02726785,0.0545357,0.02726785,0.08180356,0,0,0,0.0545357,0.02726785,0.02726785,0,0,0,0.02726785,0.02726785,0.06216364,0.09989611,0.123532,0.12164271,0.10194418
0.02976845,0.02976845,0.02976845,0.02976845,0.05953691,0.02976845,0,0.05953691,0,0.02976845,0.02976845,0.02976845,0.02976845,0.02976845,0.05953691,0.05953691,0.07407062,0.10831656,0.1013838,0.09233069,0.08806617
0.09552996,0.06368664,0,0.09552996,0.03184332,0.03184332,0.03184332,0.03184332,0.03184332,0.03184332,0,0,0.06368664,0.03184332,0.03184332,0,0.06745311,0.08931085,0.08725569,0.09427981,0.08852076
0.09377026,0.0625135,0,0.0625135,0.03125675,0.03125675,0.03125675,0.0625135,0.03125675,0.03125675,0,0,0.0625135,0.03125675,0.03125675,0,0.0734209,0.08666804,0.08653032,0.09745849,0.09330072
0.05974323,0.02987162,0.08961485,0.02987162,0.08961485,0,0.02987162,0,0.08961485,0.02987162,0.05974323,0,0,0.02987162,0,0,0.07632607,0.08720435,0.08893581,0.10784691,0.10199777
0,0.03167622,0.09502866,0.06335244,0.06335244,0.06335244,0,0.03167622,0.06335244,0.06335244,0,0,0.03167622,0,0.06335244,0,0.07471182,0.1002437,0.09255878,0.08414751,0.0781662
0.11326402,0.028316,0.08494801,0.028316,0.05663201,0,0,0,0.08494801,0.028316,0.028316,0,0,0,0.028316,0.028316,0.06570511,0.10746176,0.11771115,0.10796231,0.0914716
0.15062427,0.03012485,0.09037456,0,0.06024971,0.06024971,0,0.03012485,0.03012485,0.03012485,0,0.03012485,0,0.03012485,0,0,0.06556985,0.09978785,0.0877984,0.09499361,0.10960291
0.06134031,0.06134031,0.09201046,0,0.06134031,0.03067015,0,0.03067015,0.06134031,0.03067015,0.03067015,0.03067015,0.03067015,0,0.03067015,0,0.07449714,0.10086161,0.08581039,0.08614688,0.10062119
0.11616879,0.0580844,0.0580844,0,0,0,0.0290422,0.0580844,0.11616879,0,0.0580844,0,0,0,0.0290422,0,0.06887163,0.09310557,0.10534049,0.11244258,0.09748015
0.12037117,0.03009279,0.09027838,0.03009279,0.06018558,0,0,0,0.09027838,0.03009279,0.03009279,0,0,0,0.03009279,0.03009279,0.07405901,0.09933112,0.09070755,0.09338227,0.1008498
0.03077312,0.09231936,0,0,0.03077312,0.03077312,0,0.09231936,0,0,0.03077312,0.03077312,0.03077312,0.06154624,0.03077312,0.09231936,0.07529366,0.10526018,0.09770284,0.09443236,0.07339478
0.05531103,0.05531103,0,0,0.02765551,0.08296654,0.05531103,0.05531103,0.02765551,0.02765551,0.02765551,0.02765551,0,0.02765551,0.02765551,0,0.06982488,0.09815233,0.10679022,0.11860251,0.10883083
0.0826086,0.0550724,0,0.0550724,0.0550724,0.0275362,0.0275362,0,0,0.0275362,0,0.0275362,0.0550724,0.0275362,0.0275362,0.0275362,0.06909456,0.09685185,0.11446745,0.12120607,0.10272846
0.02838668,0.02838668,0.05677336,0.02838668,0.05677336,0.02838668,0,0.02838668,0.02838668,0.05677336,0,0.02838668,0.02838668,0.02838668,0.02838668,0.05677336,0.07308655,0.10745561,0.1134771,0.10520588,0.08981458
0.02942415,0.0588483,0,0.0588483,0.0588483,0,0.02942415,0.02942415,0.02942415,0.02942415,0.02942415,0.02942415,0.0588483,0.02942415,0.02942415,0.02942415,0.07480201,0.09638198,0.10488752,0.11044512,0.08384866
0.07873631,0.02624544,0.05249088,0.02624544,0.02624544,0.05249088,0.02624544,0,0.02624544,0.02624544,0.02624544,0.02624544,0.02624544,0,0.02624544,0.02624544,0.06583819,0.10326179,0.12072602,0.12008799,0.11766814
0.05279651,0.02639826,0.05279651,0,0.02639826,0.05279651,0.02639826,0,0.02639826,0,0.05279651,0.05279651,0.02639826,0,0,0.07919477,0.060443,0.10557446,0.10717299,0.12322793,0.12841298
0.07884112,0.05256075,0.02628037,0.02628037,0.05256075,0.05256075,0.02628037,0,0,0.02628037,0.02628037,0.02628037,0.02628037,0,0.02628037,0.02628037,0.06650553,0.10461195,0.12343793,0.12054678,0.11185108
0.05886917,0.05886917,0,0,0.02943459,0.08830376,0.05886917,0.05886917,0.02943459,0.02943459,0,0.02943459,0,0.05886917,0.02943459,0,0.06988948,0.09241904,0.09286331,0.10296938,0.11203625
0.21142615,0.03020374,0.09061121,0,0.06040747,0.03020374,0,0,0.03020374,0.03020374,0,0.03020374,0,0.03020374,0,0,0.06134682,0.0959159,0.0991349,0.10520668,0.09472847
0.05285121,0.02642561,0,0.02642561,0.02642561,0.10570242,0.02642561,0.05285121,0.02642561,0.02642561,0.05285121,0,0,0.02642561,0.02642561,0,0.06842418,0.09939942,0.11079516,0.12314436,0.12257598
0.07633885,0.05089257,0,0,0.02544628,0.05089257,0.05089257,0.02544628,0.02544628,0.02544628,0.07633885,0.02544628,0,0,0.02544628,0,0.07017575,0.1085712,0.11936546,0.12091873,0.12293573
0.02793446,0,0.05586892,0,0.02793446,0.05586892,0,0.05586892,0.05586892,0.02793446,0.05586892,0,0,0.05586892,0,0.08380338,0.07272663,0.11760732,0.09529787,0.09036744,0.12118049
0,0.02913043,0.02913043,0.02913043,0.02913043,0.02913043,0,0.05826086,0.05826086,0.05826086,0.08739129,0,0.02913043,0,0.08739129,0,0.07521283,0.10953666,0.10867019,0.10540895,0.07682364
0.05410231,0.02705116,0,0,0,0.02705116,0.05410231,0.02705116,0.02705116,0,0.05410231,0.05410231,0,0.05410231,0.02705116,0.08115347,0.05999895,0.09592273,0.11974128,0.13039833,0.10701791
0.14344562,0.02868912,0.08606737,0,0.02868912,0.05737825,0,0.02868912,0.02868912,0,0.02868912,0.02868912,0.02868912,0.02868912,0,0,0.06091774,0.10865963,0.10299786,0.09458481,0.11643574
0.11758773,0.02939693,0.0881908,0.02939693,0.05879386,0,0,0,0.0881908,0.02939693,0.02939693,0,0,0,0.02939693,0.02939693,0.07143411,0.10186512,0.08998312,0.10209359,0.10547928
0.05433249,0.02716625,0.05433249,0,0.02716625,0.05433249,0.02716625,0,0.02716625,0.02716625,0.05433249,0.05433249,0.02716625,0,0.02716625,0.02716625,0.07195765,0.09674411,0.10367314,0.11892783,0.11970483
0,0.0943997,0,0.06293313,0.06293313,0.03146657,0.03146657,0.06293313,0.03146657,0.03146657,0,0,0.06293313,0.03146657,0.03146657,0.03146657,0.08432623,0.09721332,0.08325219,0.08517929,0.08363078
0,0,0.06328579,0.12657159,0.06328579,0,0,0,0.09492869,0.06328579,0.0316429,0,0.06328579,0,0.06328579,0,0.07973917,0.10484184,0.08033203,0.08053989,0.08497494
0.02838643,0.02838643,0.05677286,0.02838643,0.05677286,0.02838643,0,0.05677286,0.02838643,0.05677286,0,0,0.02838643,0.02838643,0.02838643,0.05677286,0.07784581,0.10509529,0.11706485,0.0979938,0.09104455
0.02551334,0,0.02551334,0,0,0.02551334,0.02551334,0.05102668,0.02551334,0.02551334,0.02551334,0.02551334,0,0.05102668,0.02551334,0.1275667,0.06251766,0.10745441,0.12596181,0.12346565,0.12136034
0.0298585,0.0298585,0.05971699,0.05971699,0.05971699,0.05971699,0,0.0298585,0.0298585,0.08957549,0,0,0.0298585,0,0.05971699,0,0.07350025,0.098803,0.09306025,0.09991099,0.09727258
0.090196,0.12026134,0.03006533,0,0.03006533,0,0.03006533,0.06013067,0.090196,0,0,0,0.03006533,0,0,0.06013067,0.075879,0.08870747,0.1110694,0.10401812,0.07915001
0.05224103,0.02612052,0.05224103,0,0.02612052,0.05224103,0.02612052,0,0.02612052,0.02612052,0.05224103,0.05224103,0.02612052,0,0,0.05224103,0.06832317,0.10296933,0.10629721,0.1236315,0.1286095
0.02736167,0.02736167,0.02736167,0,0,0.02736167,0.05472334,0.02736167,0.02736167,0,0.05472334,0.05472334,0,0.05472334,0.02736167,0.08208501,0.06709008,0.09677969,0.11243726,0.12608422,0.10509869
0.05322325,0,0,0.02661162,0.02661162,0.1064465,0.02661162,0.05322325,0.02661162,0.02661162,0.05322325,0,0,0.05322325,0.02661162,0,0.06401893,0.09628211,0.10848009,0.12736131,0.12484832
0.11581994,0.02895499,0.05790997,0,0,0,0.02895499,0.02895499,0.08686496,0.02895499,0.11581994,0,0,0,0.02895499,0,0.0720747,0.0972685,0.10172287,0.11131324,0.09643095
0,0,0.06332139,0.09498208,0.03166069,0.06332139,0,0.03166069,0.09498208,0.06332139,0.03166069,0,0.03166069,0,0.06332139,0,0.07743715,0.1001132,0.08086868,0.09349075,0.07819774
0.02996966,0.02996966,0.05993931,0.02996966,0.08990897,0.05993931,0,0.02996966,0.02996966,0.08990897,0,0,0.02996966,0,0.05993931,0,0.07680466,0.09013224,0.09345492,0.10365247,0.09650189
0.03014024,0.03014024,0.06028048,0.06028048,0.09042072,0.06028048,0,0.03014024,0.03014024,0.06028048,0,0,0.06028048,0,0.03014024,0,0.06924969,0.09471079,0.10017465,0.09338645,0.09995408
0.11557475,0.02889369,0.05778737,0,0,0,0.02889369,0.02889369,0.11557475,0.02889369,0.08668106,0,0,0,0.02889369,0,0.07488131,0.09373003,0.09925582,0.10757837,0.1044681
0.05472855,0.02736428,0.02736428,0.02736428,0.02736428,0.02736428,0.02736428,0.02736428,0.02736428,0,0.02736428,0.02736428,0.02736428,0.02736428,0,0.1094571,0.07422685,0.12087527,0.10404576,0.09458248,0.11371267
0.0542,0.0271,0.0271,0.0271,0.0271,0.0271,0.0271,0.0271,0.0271,0,0.0271,0.0271,0.0271,0.0542,0,0.0813,0.07389965,0.12288464,0.10793169,0.10026186,0.10722215
0.08108722,0.05405815,0.02702907,0,0.02702907,0.08108722,0.02702907,0,0.05405815,0.02702907,0.05405815,0.02702907,0,0,0.02702907,0,0.06997948,0.10468118,0.11553755,0.11257661,0.11070187
0.14706448,0.0294129,0.11765158,0,0.05882579,0,0,0,0.08823869,0.0294129,0.05882579,0,0,0,0,0,0.0613774,0.09421581,0.10267891,0.10956087,0.10273488
0.03028915,0.03028915,0.06057829,0.09086744,0.06057829,0.06057829,0,0.03028915,0.03028915,0.06057829,0,0,0.06057829,0,0.03028915,0,0.06769316,0.08623218,0.09429312,0.1024962,0.10408071
0.11561974,0.05780987,0.05780987,0,0,0,0.02890494,0.02890494,0.11561974,0,0.05780987,0,0.02890494,0,0.02890494,0,0.0698069,0.09015403,0.10617004,0.11488292,0.09869726
0.11074835,0,0.08306127,0,0.02768709,0.05537418,0,0.02768709,0.02768709,0,0.02768709,0.05537418,0.02768709,0.05537418,0,0,0.06011161,0.10478258,0.11214508,0.10851445,0.11607868
0.14612283,0.02922457,0.0876737,0,0.02922457,0.05844913,0,0.02922457,0.05844913,0,0,0.02922457,0.02922457,0.02922457,0,0,0.05640351,0.09887291,0.10909924,0.10389957,0.10568258
0.0295157,0.0295157,0.08854709,0,0,0.0295157,0,0.0590314,0.08854709,0.0295157,0.08854709,0,0.0295157,0,0.0590314,0,0.07603467,0.10043204,0.10154472,0.10691507,0.08379093
0.05481565,0.02740783,0,0,0,0.02740783,0.05481565,0.02740783,0.02740783,0,0.05481565,0.05481565,0,0.05481565,0.02740783,0.08222348,0.06676812,0.09995226,0.12004853,0.12429755,0.09559264
0.08643537,0.05762358,0,0.05762358,0.05762358,0,0.02881179,0.02881179,0,0.02881179,0,0.02881179,0.05762358,0.02881179,0.02881179,0.02881179,0.0708219,0.09010207,0.10472946,0.11888371,0.09685065
0.113836,0.028459,0.085377,0,0.028459,0.056918,0,0.028459,0.028459,0,0.028459,0.056918,0.028459,0.028459,0,0,0.05985478,0.10674842,0.11179236,0.10021489,0.10912753
0.02594991,0,0.02594991,0.02594991,0.02594991,0.07784972,0,0.02594991,0.02594991,0.02594991,0.05189981,0.02594991,0,0.05189981,0.02594991,0.05189981,0.06011314,0.10109518,0.10877511,0.1309601,0.13195816
0.05401139,0.02700569,0,0.02700569,0.02700569,0.08101708,0.02700569,0.05401139,0.02700569,0.02700569,0.05401139,0,0,0.05401139,0.02700569,0,0.06643729,0.09832772,0.11210902,0.1193072,0.11771628
0.05339334,0.02669667,0.02669667,0,0.02669667,0.02669667,0.02669667,0.05339334,0.02669667,0,0.02669667,0.02669667,0.02669667,0.05339334,0,0.08009001,0.07263392,0.1209758,0.11077941,0.10351703,0.11155378
0.11279807,0.08459855,0,0.02819952,0.05639904,0,0.02819952,0.02819952,0.05639904,0,0.05639904,0,0.02819952,0.02819952,0,0,0.06090725,0.0897081,0.10879228,0.12393365,0.10906741
0.02557295,0,0.02557295,0,0,0.02557295,0.02557295,0.07671886,0.02557295,0.02557295,0.02557295,0,0,0.07671886,0,0.12786476,0.06575623,0.10806141,0.11997028,0.12066342,0.12523551
0.14422713,0.02884543,0.05769085,0,0.05769085,0.05769085,0,0.02884543,0.02884543,0.02884543,0,0.02884543,0.02884543,0.02884543,0,0,0.05811636,0.09715989,0.10686458,0.10798665,0.11065486
0.08052815,0.05368543,0.02684272,0.02684272,0.08052815,0.05368543,0.02684272,0,0,0.02684272,0,0.02684272,0.02684272,0,0.02684272,0.02684272,0.06429352,0.09962031,0.1247276,0.12030665,0.10788303
0.1141812,0.0570906,0.0570906,0.0285453,0,0,0.0285453,0.0285453,0.0856359,0,0.0570906,0,0.0285453,0.0285453,0,0,0.06779792,0.09603288,0.09461942,0.11432472,0.11340966
0.02981936,0.08945809,0,0.05963872,0.05963872,0,0.05963872,0.02981936,0.02981936,0.02981936,0.05963872,0,0.02981936,0.02981936,0.02981936,0,0.07285164,0.09430419,0.10389743,0.11030965,0.08188857
0,0.0295651,0.0591302,0.0295651,0.0295651,0.0295651,0,0.0591302,0.0886953,0.0295651,0.0886953,0,0.0295651,0,0.0591302,0,0.06908358,0.10067222,0.10683406,0.11191042,0.07932792
0.05849445,0.05849445,0,0.05849445,0.05849445,0,0.02924723,0.02924723,0.02924723,0.02924723,0,0.02924723,0.05849445,0.02924723,0.02924723,0.02924723,0.07417891,0.09516275,0.1043871,0.11153527,0.0882859
0.21029982,0.03004283,0.12017133,0,0.06008566,0,0,0,0.06008566,0.03004283,0.03004283,0,0,0,0,0,0.06847675,0.10007381,0.10077461,0.10232544,0.08757842
0.05912006,0.02956003,0.08868009,0.02956003,0.05912006,0,0.02956003,0,0.11824012,0.02956003,0.05912006,0,0,0.02956003,0,0,0.0736617,0.08859458,0.09741649,0.10781585,0.10043085
0.20778925,0.02968418,0.08905254,0,0.05936836,0,0,0,0.05936836,0.02968418,0.02968418,0.02968418,0,0,0,0,0.06642389,0.10490551,0.10036769,0.10027838,0.09370931
